,sign_id,lat_sign,long_sign,alt_sign,index,lidar_lat,lidar_long,lidar_alt,retro,mutcd_code,count,car_lat,car_long,car_alt,overhead,alt_diff,x_cart,y_cart,z_cart,frame,physical_condition,cluster_group
3037,2022,33.88163276,-84.25014739,302.7580655,84761,33.881614207,-84.25013254699999,303.7281,0.722,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.769583974548,-82.0642856720108,-96.6128160876178,4968,Good Condition,-1
3038,2022,33.88163276,-84.25014739,302.7580655,84762,33.881614361,-84.250132015,303.7277,0.7609999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.786665467096,-82.01506639686059,-96.61239116065359,4968,Good Condition,-1
3039,2022,33.88163276,-84.25014739,302.7580655,84763,33.881614381999995,-84.250131517,303.7222,0.784,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.788986275738,-81.9689927645349,-96.60688827379452,4968,Good Condition,-1
3040,2022,33.88163276,-84.25014739,302.7580655,84764,33.881614675,-84.25013094399999,303.7187,0.784,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.8214817333,-81.91598011188006,-96.60334032683298,4968,Good Condition,-1
3041,2022,33.88163276,-84.25014739,302.7580655,84765,33.881614641,-84.250130795,303.445,0.635,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.817300610612,-81.90219157900056,-96.32964645448759,4968,Good Condition,-1
3042,2022,33.88163276,-84.25014739,302.7580655,84766,33.881614669,-84.250130615,303.9912,0.6509999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.821223662682,-81.88554547121338,-96.87584140884212,4968,Good Condition,-1
3043,2022,33.88163276,-84.25014739,302.7580655,84767,33.881614768,-84.250130429,303.7183,0.792,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.83179678925,-81.86833368617333,-96.60292550355379,4968,Good Condition,-1
3044,2022,33.88163276,-84.25014739,302.7580655,84768,33.881614848000005,-84.250130248,303.4459,0.737,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.8402630848,-81.85158451387106,-96.3305127442774,4968,Good Condition,-1
3045,2022,33.88163276,-84.25014739,302.7580655,84769,33.881614908,-84.250130054,303.9836,0.7490000000000001,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.847723023177,-81.83364302088273,-96.86820241446743,4968,Good Condition,-1
3046,2022,33.88163276,-84.25014739,302.7580655,84770,33.881615078,-84.25012985,303.712,0.7879999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.866173785022,-81.8147658790612,-96.5965747440772,4968,Good Condition,-1
3047,2022,33.88163276,-84.25014739,302.7580655,84771,33.881614904,-84.25012974,303.4417,0.7759999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.846468220545,-81.80458569631405,-96.32630405737795,4968,Good Condition,-1
3048,2022,33.88163276,-84.25014739,302.7580655,84772,33.881614797,-84.250129591,303.98,0.773,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.835404545323,-81.7908076386255,-96.86462139220792,4968,Good Condition,-1
3049,2022,33.88163276,-84.25014739,302.7580655,84773,33.881614739,-84.25012945,303.7102,0.7879999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.828567054421,-81.77775932032733,-96.59483148786131,4968,Good Condition,-1
3050,2022,33.88163276,-84.25014739,302.7580655,84774,33.881615013,-84.250129218,303.44,0.784,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.858556132629,-81.75629162030896,-96.3245865873736,4968,Good Condition,-1
3051,2022,33.88163276,-84.25014739,302.7580655,84775,33.881615205,-84.250128987,303.9769,0.792,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.8806570036,-81.73492684842995,-96.8614543930546,4968,Good Condition,-1
3052,2022,33.88163276,-84.25014739,302.7580655,84776,33.881615217,-84.250128827,303.7088,0.7959999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.881586817995,-81.72012066194725,-96.59335289031084,4968,Good Condition,-1
3053,2022,33.88163276,-84.25014739,302.7580655,84777,33.881615104,-84.25012870100001,303.441,0.792,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.868651431789,-81.70846018279218,-96.32557209476677,4968,Good Condition,-1
3054,2022,33.88163276,-84.25014739,302.7580655,84778,33.881615259,-84.250128476,303.97,0.7879999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.88663624647,-81.68765044437119,-96.85454604120869,4968,Good Condition,-1
3055,2022,33.88163276,-84.25014739,302.7580655,84779,33.881615396,-84.250128283,303.7029,0.792,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.901433210649,-81.66979108551361,-96.58742383021082,4968,Good Condition,-1
3056,2022,33.88163276,-84.25014739,302.7580655,84780,33.881615309000004,-84.250128151,303.4366,0.7959999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.891384124609,-81.65757549977718,-96.3211387245706,4968,Good Condition,-1
3057,2022,33.88163276,-84.25014739,302.7580655,84781,33.881615334,-84.250128116,304.2313,0.745,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-2,9509.895346357509,-81.65434753935924,-97.11583372742508,4968,Good Condition,-1
3058,2022,33.88163276,-84.25014739,302.7580655,84782,33.881615341,-84.250127959,303.9656,0.7879999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.895725137983,-81.6398189414472,-96.85013304881737,4968,Good Condition,-1
3059,2022,33.88163276,-84.25014739,302.7580655,84783,33.881615434000004,-84.250127779,303.7,0.792,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.905643637268,-81.6231623695282,-96.58451812438915,4968,Good Condition,-1
3060,2022,33.88163276,-84.25014739,302.7580655,84784,33.881615313000005,-84.250127657,303.4351,0.792,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.891825189354,-81.611872007052,-96.31963864927845,4968,Good Condition,-1
3061,2022,33.88163276,-84.25014739,302.7580655,84785,33.881615286999995,-84.250127509,303.1701,0.6709999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.888544485912,-81.598176107565,-96.05464343443168,4968,Good Condition,-1
3062,2022,33.88163276,-84.25014739,302.7580655,84786,33.881615373,-84.250127612,304.2284,0.773,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-2,9509.899667710924,-81.60771881735056,-97.11292785565,4968,Good Condition,-1
3063,2022,33.88163276,-84.25014739,302.7580655,84787,33.881615529,-84.25012741399999,303.9634,0.792,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.91657539594,-81.58939688445871,-96.84790249254904,4968,Good Condition,-1
3064,2022,33.88163276,-84.25014739,302.7580655,84788,33.881615517,-84.250127263,303.6996,0.792,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.914849440958,-81.57542343650361,-96.58410495806184,4968,Good Condition,-1
3065,2022,33.88163276,-84.25014739,302.7580655,84789,33.881615309000004,-84.250127166,303.4363,0.792,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.891382895565,-81.56644610769612,-96.32083989125609,4968,Good Condition,-1
3066,2022,33.88163276,-84.25014739,302.7580655,84790,33.881615379,-84.25012699199999,303.1725,0.7490000000000001,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.898752807176,-81.55034468807551,-96.05702877437565,4968,Good Condition,-1
3067,2022,33.88163276,-84.25014739,302.7580655,84791,33.881615751999995,-84.25012701,304.2185,0.7879999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-2,9509.941693159211,-81.5520230022416,-97.1029656716834,4968,Good Condition,-1
3068,2022,33.88163276,-84.25014739,302.7580655,84792,33.881615654,-84.25012688300001,303.9563,0.792,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.930430030301,-81.54027006860237,-96.84078238021809,4968,Good Condition,-1
3069,2022,33.88163276,-84.25014739,302.7580655,84793,33.881615704,-84.250126716,303.6937,0.8,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.93558323415,-81.52481630268674,-96.57817457262249,4968,Good Condition,-1
3070,2022,33.88163276,-84.25014739,302.7580655,84794,33.881615636999996,-84.250126581,303.4317,0.7490000000000001,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.92775908542,-81.51232320742345,-96.31618614702907,4968,Good Condition,-1
3071,2022,33.88163276,-84.25014739,302.7580655,84795,33.881615716,-84.250126405,303.1695,0.7759999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.93612971813,-81.4960367681627,-96.05397353641764,4968,Good Condition,-1
3072,2022,33.88163276,-84.25014739,302.7580655,84796,33.881615761999996,-84.25012651,304.21299999999997,0.7959999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-2,9509.942793787885,-81.5057643439855,-97.09746460908472,4968,Good Condition,-1
3073,2022,33.88163276,-84.25014739,302.7580655,84797,33.881615718,-84.25012637,303.952,0.769,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.937522417102,-81.49280865382303,-96.83647236925208,4968,Good Condition,-1
3074,2022,33.88163276,-84.25014739,302.7580655,84798,33.881615839,-84.250126184,303.6906,0.7959999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.950553106397,-81.47559701217074,-96.57505279834123,4968,Good Condition,-1
3075,2022,33.88163276,-84.25014739,302.7580655,84799,33.881615843,-84.250125877,303.1693,0.792,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.950216529314,-81.44718759413905,-96.05375308077008,4968,Good Condition,-1
3076,2022,33.88163276,-84.25014739,302.7580655,84800,33.88161585,-84.25012614399999,304.4699,0.741,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-2,9509.952939344434,-81.47190625905729,-97.35435014840859,4968,Good Condition,-1
3077,2022,33.88163276,-84.25014739,302.7580655,84801,33.88161587,-84.250125985,304.2097,0.7879999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-2,9509.954768381991,-81.45719269219808,-97.094147306129,4968,Good Condition,-1
3078,2022,33.88163276,-84.25014739,302.7580655,84802,33.881616027,-84.250125638,303.6898,0.7879999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.971405458056,-81.42508246064277,-96.57422223961285,4968,Good Condition,-1
3079,2022,33.88163276,-84.25014739,302.7580655,84803,33.88161589,-84.250125524,303.4308,0.765,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.955821035112,-81.41453233242363,-96.31524540490568,4968,Good Condition,-1
3080,2022,33.88163276,-84.25014739,302.7580655,84804,33.881616049,-84.250125328,303.1715,0.792,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.97307002347,-81.39639551525785,-96.05591953403128,4968,Good Condition,-1
3081,2022,33.88163276,-84.25014739,302.7580655,84805,33.881615841999995,-84.250125647,304.4608,0.773,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-2,9509.952037929494,-81.42592512327177,-97.34525207267576,4968,Good Condition,-1
3082,2022,33.88163276,-84.25014739,302.7580655,84806,33.881615801,-84.250125506,304.2021,0.792,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-2,9509.947102776563,-81.41287694348847,-97.08655933435915,4968,Good Condition,-1
3083,2022,33.88163276,-84.25014739,302.7580655,84807,33.88161574,-84.25012522,303.6853,0.6629999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.939562797192,-81.38641050691253,-96.5697703753527,4968,Good Condition,-1
3084,2022,33.88163276,-84.25014739,302.7580655,84808,33.881615955,-84.25012501,303.4267,0.769,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.963024646113,-81.36697840699101,-96.31113522611315,4968,Good Condition,-1
3085,2022,33.88163276,-84.25014739,302.7580655,84809,33.881616052,-84.250124832,303.1688,0.792,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.973398367329,-81.35050697646551,-96.05321962530508,4968,Good Condition,-1
3086,2022,33.88163276,-84.25014739,302.7580655,84810,33.881616158,-84.250125061,304.4521,0.7759999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-2,9509.987076889029,-81.37170965670336,-97.33650032441437,4968,Good Condition,-1
3087,2022,33.88163276,-84.25014739,302.7580655,84811,33.881616215,-84.250124894,304.1946,0.765,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-2,9509.993014200169,-81.356255955142,-97.07899134895716,4968,Good Condition,-1
3088,2022,33.88163276,-84.25014739,302.7580655,84812,33.881616293,-84.250124271,303.1685,0.7959999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.000130501241,-81.29860462925238,-96.0528802853663,4968,Good Condition,-1
3089,2022,33.88163276,-84.25014739,302.7580655,84813,33.881616415,-84.250124088,302.9125,0.718,W4-1,113,33.88167531,-84.25003537,302.9,Ground,0,9510.013280194866,-81.28167061847603,-95.79686053786713,4968,Good Condition,-1
3090,2022,33.88163276,-84.25014739,302.7580655,84814,33.881616326,-84.250124498,304.4503,0.765,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-2,9510.005709224295,-81.319622312914,-97.33467310518999,4968,Good Condition,-1
3091,2022,33.88163276,-84.25014739,302.7580655,84815,33.881616402,-84.250124327,304.1942,0.792,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-2,9510.013756210556,-81.30379854528445,-97.07856097883659,4968,Good Condition,-1
3092,2022,33.88163276,-84.25014739,302.7580655,84816,33.881616347,-84.250123743,303.1746,0.792,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.006129184723,-81.24975560525067,-96.05897193827774,4968,Good Condition,-1
3093,2022,33.88163276,-84.25014739,302.7580655,84817,33.881616468000004,-84.25012356,302.9201,0.757,W4-1,113,33.88167531,-84.25003537,302.9,Ground,0,9510.01917019771,-81.23282161657359,-95.80445235525495,4968,Good Condition,-1
3094,2022,33.88163276,-84.25014739,302.7580655,84818,33.881616223,-84.250123995,304.447,0.745,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-2,9509.99427856901,-81.27308623733083,-97.3313907982822,4968,Good Condition,-1
3095,2022,33.88163276,-84.25014739,302.7580655,84819,33.881616361,-84.250123807,304.192,0.792,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-2,9510.009204565302,-81.25568963500893,-97.07636839990204,4968,Good Condition,-1
3096,2022,33.88163276,-84.25014739,302.7580655,84820,33.881616293,-84.250123528,303.6847,0.757,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.000902324336,-81.22987096047983,-96.56908058326825,4968,Good Condition,-1
3097,2022,33.88163276,-84.25014739,302.7580655,84821,33.881616264,-84.250123387,303.4313,0.639,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.997306203477,-81.21682284643656,-96.31568584780264,4968,Good Condition,-1
3098,2022,33.88163276,-84.25014739,302.7580655,84822,33.881616354,-84.250123214,303.1778,0.7959999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.0069100336,-81.20081407133229,-96.0621713959729,4968,Good Condition,-1
3099,2022,33.88163276,-84.25014739,302.7580655,84823,33.881616439,-84.250123042,302.9247,0.757,W4-1,113,33.88167531,-84.25003537,302.9,Ground,0,9510.015959835053,-81.18489782496584,-95.80905777369024,4968,Good Condition,-1
3100,2022,33.88163276,-84.25014739,302.7580655,84824,33.881616191999996,-84.25012347399999,304.4458,0.6859999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-2,9509.990837673564,-81.22488481060446,-97.33019655986077,4968,Good Condition,-1
3101,2022,33.88163276,-84.25014739,302.7580655,84825,33.881616208000004,-84.250123321,304.1928,0.792,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-2,9509.992233787392,-81.2107264537211,-97.07719436695729,4968,Good Condition,-1
3102,2022,33.88163276,-84.25014739,302.7580655,84826,33.881616535999996,-84.250122933,303.6869,0.7959999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.027860025186,-81.17482305504487,-96.5712409477569,4968,Good Condition,-1
3103,2022,33.88163276,-84.25014739,302.7580655,84827,33.88161634,-84.250122839,303.4354,0.792,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.005742238734,-81.16612343093165,-96.31977387260477,4968,Good Condition,-1
3104,2022,33.88163276,-84.25014739,302.7580655,84828,33.881616226999995,-84.250122722,303.1836,0.8,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9509.992830796435,-81.15529583173813,-96.06799304824006,4968,Good Condition,-1
3105,2022,33.88163276,-84.25014739,302.7580655,84829,33.881616437,-84.250122517,302.9319,0.7290000000000001,W4-1,113,33.88167531,-84.25003537,302.9,Ground,0,9510.01574834398,-81.13632642011292,-95.81625871503492,4968,Good Condition,-1
3106,2022,33.88163276,-84.25014739,302.7580655,84830,33.881616468000004,-84.25012272,304.1939,0.792,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-2,9510.021075573706,-81.15512341056686,-97.07825191843465,4968,Good Condition,-1
3107,2022,33.88163276,-84.25014739,302.7580655,84831,33.881616436,-84.250122581,303.9432,0.7490000000000001,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.017150717478,-81.14226037068433,-96.82755767326687,4968,Good Condition,-1
3108,2022,33.88163276,-84.25014739,302.7580655,84832,33.881616410999996,-84.250122441,303.6926,0.8,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.014002488024,-81.12930480878559,-96.57696226883586,4968,Good Condition,-1
3109,2022,33.88163276,-84.25014739,302.7580655,84833,33.881616522,-84.25012226300001,303.4419,0.792,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.025939937974,-81.11283346798,-96.32624433479096,4968,Good Condition,-1
3110,2022,33.88163276,-84.25014739,302.7580655,84834,33.881616331,-84.250122169,303.1917,0.8,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.004378723741,-81.10413385713038,-96.07607642844927,4968,Good Condition,-1
3111,2022,33.88163276,-84.25014739,302.7580655,84835,33.881616559,-84.250122163,304.191,0.7959999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-2,9510.0311650086,-81.10359123274694,-97.07533747158115,4968,Good Condition,-1
3112,2022,33.88163276,-84.25014739,302.7580655,84836,33.881616423000004,-84.250122054,303.9422,0.7879999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.015706775986,-81.09350383154583,-96.82656045261118,4968,Good Condition,-1
3113,2022,33.88163276,-84.25014739,302.7580655,84837,33.881616512,-84.250121883,303.6927,0.7959999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.025205666958,-81.07768014588048,-96.57704616038544,4968,Good Condition,-1
3114,2022,33.88163276,-84.25014739,302.7580655,84838,33.881616396,-84.250121769,303.4439,0.7959999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.01196593874,-81.067130142135,-96.3282658277055,4968,Good Condition,-1
3115,2022,33.88163276,-84.25014739,302.7580655,84839,33.881616443,-84.25012161,303.195,0.792,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.016806869711,-81.05241671103144,-96.07935849152871,4968,Good Condition,-1
3116,2022,33.88163276,-84.25014739,302.7580655,84841,33.881616431,-84.250121668,304.1917,0.784,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-2,9510.016967211584,-81.05779537164699,-97.07605930004299,4968,Good Condition,-1
3117,2022,33.88163276,-84.25014739,302.7580655,84842,33.881616559,-84.250121487,303.9431,0.804,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.030793533371,-81.04104648925791,-96.82743854394985,4968,Good Condition,-1
3118,2022,33.88163276,-84.25014739,302.7580655,84843,33.88161643,-84.250121377,303.6958,0.8,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.016114022983,-81.0308665856413,-96.58016036148187,4968,Good Condition,-1
3119,2022,33.88163276,-84.25014739,302.7580655,84844,33.881616525,-84.250121205,303.448,0.8,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.02628100896,-81.01495040269539,-96.33234507411959,4968,Good Condition,-1
3120,2022,33.88163276,-84.25014739,302.7580655,84845,33.881616449,-84.250121081,303.2007,0.78,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.017480535034,-81.00347521190595,-96.08505811186006,4968,Good Condition,-1
3121,2022,33.88163276,-84.25014739,302.7580655,84847,33.881616472,-84.250121128,304.194,0.773,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-2,9510.02151817064,-81.00783609766117,-97.07835312622359,4968,Good Condition,-1
3122,2022,33.88163276,-84.25014739,302.7580655,84848,33.881616592,-84.25012094899999,303.9469,0.792,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.034459336748,-80.9912722777634,-96.83123369342584,4968,Good Condition,-1
3123,2022,33.88163276,-84.25014739,302.7580655,84849,33.881616524,-84.250120823,303.7009,0.7959999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.026548209038,-80.97961206206598,-96.58524540498205,4968,Good Condition,-1
3124,2022,33.88163276,-84.25014739,302.7580655,84850,33.881616523000005,-84.25012067899999,303.4548,0.804,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.026068920506,-80.96628647227455,-96.3391460163772,4968,Good Condition,-1
3125,2022,33.88163276,-84.25014739,302.7580655,84851,33.8816165,-84.250120541,303.2088,0.7490000000000001,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.023149427732,-80.95351600984165,-96.0931502716002,4968,Good Condition,-1
3126,2022,33.88163276,-84.25014739,302.7580655,84853,33.881616711999996,-84.250120528,304.1904,0.7490000000000001,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-2,9510.04813441689,-80.9523255310213,-97.07471399822781,4968,Good Condition,-1
3127,2022,33.88163276,-84.25014739,302.7580655,84854,33.881616509000004,-84.250120441,303.9463,0.7959999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.025251228555,-80.94427363680587,-96.83064806956476,4968,Good Condition,-1
3128,2022,33.88163276,-84.25014739,302.7580655,84855,33.88161645,-84.250120313,303.7015,0.7959999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.018340223764,-80.93242839321648,-96.58585828782121,4968,Good Condition,-1
3129,2022,33.88163276,-84.25014739,302.7580655,84856,33.881616500999996,-84.250120155,303.4567,0.8,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.023630991376,-80.91780753497663,-96.34105028081402,4968,Good Condition,-1
3130,2022,33.88163276,-84.25014739,302.7580655,84857,33.881616646,-84.250119971,303.2121,0.647,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.039349028086,-80.90078114311811,-96.09642670348265,4968,Good Condition,-1
3131,2022,33.88163276,-84.25014739,302.7580655,84859,33.881616566999995,-84.250120037,304.1911,0.718,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-2,9510.03205089056,-80.90689975494337,-97.0754386412718,4968,Good Condition,-1
3132,2022,33.88163276,-84.25014739,302.7580655,84860,33.881616732,-84.250119847,303.9469,0.792,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.049988030652,-80.88931824475839,-96.83121175110287,4968,Good Condition,-1
3133,2022,33.88163276,-84.25014739,302.7580655,84861,33.881616709,-84.25011971100001,303.7037,0.8,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.047072728274,-80.87673285504907,-96.58801600113199,4968,Good Condition,-1
3134,2022,33.88163276,-84.25014739,302.7580655,84862,33.881616525,-84.250119619,303.461,0.7959999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.02629921501,-80.86821837605956,-96.34534692165278,4968,Good Condition,-1
3135,2022,33.88163276,-84.25014739,302.7580655,84864,33.881616694,-84.250119328,303.9509,0.7959999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.045778442936,-80.84130192992356,-96.83521866214308,4968,Good Condition,-1
3136,2022,33.88163276,-84.25014739,302.7580655,84865,33.881616689,-84.250119187,303.709,0.7959999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.044861738945,-80.82825395454121,-96.5933199275003,4968,Good Condition,-1
3137,2022,33.88163276,-84.25014739,302.7580655,84866,33.881616663,-84.250119053,303.4675,0.78,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.041616206276,-80.81585362581309,-96.35182467229828,4968,Good Condition,-1
3138,2022,33.88163276,-84.25014739,302.7580655,84868,33.881616705999996,-84.250118792,303.9499,0.7959999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.047107630126,-80.7917127127054,-96.83421730080609,4968,Good Condition,-1
3139,2022,33.88163276,-84.25014739,302.7580655,84869,33.881616606,-84.250118678,303.7098,0.8,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.035655726842,-80.78116281538287,-96.59413430096564,4968,Good Condition,-1
3140,2022,33.88163276,-84.25014739,302.7580655,84870,33.881616492,-84.250118569,303.4697,0.757,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.022650870806,-80.77107551518878,-96.35405361940056,4968,Good Condition,-1
3141,2022,33.88163276,-84.25014739,302.7580655,84871,33.881616614,-84.250118286,303.9518,0.7879999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.036904937428,-80.74489914551742,-96.83613316134628,4968,Good Condition,-1
3142,2022,33.88163276,-84.25014739,302.7580655,84872,33.881616541,-84.25011816600001,303.7129,0.7959999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.028449810423,-80.73379413539638,-96.59724568508452,4968,Good Condition,-1
3143,2022,33.88163276,-84.25014739,302.7580655,84873,33.881616568000005,-84.25011801699999,303.4739,0.6940000000000001,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.031087055144,-80.72000603301156,-96.35824164604796,4968,Good Condition,-1
3144,2022,33.88163276,-84.25014739,302.7580655,84874,33.881616865,-84.250117685,303.9546,0.7759999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.064750938936,-80.68929613725564,-96.838892200622,4968,Good Condition,-1
3145,2022,33.88163276,-84.25014739,302.7580655,84875,33.881616791999996,-84.250117566,303.7174,0.7879999999999999,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.056298355874,-80.67828366707352,-96.60170472211205,4968,Good Condition,-1
3146,2022,33.88163276,-84.25014739,302.7580655,84876,33.881616885999996,-84.250117145,303.9537,0.757,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.067078603368,-80.63933684382731,-96.83798934693115,4968,Good Condition,-1
3147,2022,33.88163276,-84.25014739,302.7580655,84877,33.881616884,-84.250117007,303.7178,0.769,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.066503657143,-80.6265664994318,-96.60209010432985,4968,Good Condition,-1
3148,2022,33.88163276,-84.25014739,302.7580655,84878,33.881616768,-84.250116645,303.9556,0.71,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.053991855317,-80.59307840288723,-96.83990951475431,4968,Good Condition,-1
3149,2022,33.88163276,-84.25014739,302.7580655,84879,33.881616809,-84.250116495,303.7209,0.741,W4-1,113,33.88167531,-84.25003537,302.9,Ground,-1,9510.058188487556,-80.57919783016416,-96.60520314926448,4968,Good Condition,-1
