query_lat,query_lon,query_alt,index,lidar_lat,lidar_long,lidar_alt,retro,count,x_cart,y_cart,z_cart
33.79595525,-84.24914497,313.3744999,136281,33.795853925,-84.249239548,313.9684,0.745,59,-3.1674400609607236,0.5539915565286287,-113.96839918786266
33.79595525,-84.24914497,313.3744999,136282,33.795853852,-84.249238838,313.9715,0.765,59,-3.1755375243125834,0.6197444855553947,-113.97149917634295
33.79595525,-84.24914497,313.3744999,136283,33.795854154000004,-84.249238839,313.6771,0.733,59,-3.1420382742991646,0.6196518446020792,-113.67709919280905
33.79595525,-84.24914497,313.3744999,136284,33.795854096999996,-84.249238053,313.9776,0.753,59,-3.148361097904291,0.6924431416040836,-113.97759918366616
33.79595525,-84.24914497,313.3744999,136285,33.795854381999995,-84.24923805899999,313.6854,0.718,59,-3.116747561902013,0.6918874501866169,-113.68539919783304
33.79595525,-84.24914497,313.3744999,136286,33.795854093,-84.249237189,314.5592,0.722,59,-3.1488050757431294,0.7724580416417007,-114.55919917374075
33.79595525,-84.24914497,313.3744999,136287,33.795854155,-84.249237244,314.2685,0.718,59,-3.141927632052494,0.7673644681945544,-114.26849917723882
33.79595525,-84.24914497,313.3744999,136288,33.795854378,-84.249237263,313.978,0.722,59,-3.117191395446702,0.7656048462602981,-113.9779991890737
33.79595525,-84.24914497,313.3744999,136289,33.795854326,-84.249237344,313.6875,0.745,59,-3.122959311837821,0.7581034231257835,-113.68749918867351
33.79595525,-84.24914497,313.3744999,136290,33.795854557,-84.249237361,313.3976,0.6509999999999999,59,-3.097335685352269,0.7565290196162213,-113.39759920084654
33.79595525,-84.24914497,313.3744999,136291,33.795854197,-84.249236439,314.5582,0.733,59,-3.1372689541380057,0.841915363122171,-114.55819916979544
33.79595525,-84.24914497,313.3744999,136292,33.79585434,-84.249236475,314.2695,0.706,59,-3.121406652370847,0.8385813712316006,-114.2694991798305
33.79595525,-84.24914497,313.3744999,136293,33.795854534,-84.2492365,313.9812,0.7609999999999999,59,-3.0998872199598684,0.8362660887712662,-113.981199189973
33.79595525,-84.24914497,313.3744999,136294,33.795854668000004,-84.249236539,313.6931,0.722,59,-3.085023237502792,0.832654269545367,-113.69309919710606
33.79595525,-84.24914497,313.3744999,136295,33.795854925,-84.249236549,313.4056,0.7490000000000001,59,-3.0565155871382337,0.8317281314513166,-113.40559921188299
33.79595525,-84.24914497,313.3744999,136296,33.795854292,-84.24923569,314.56,0.745,59,-3.1267311494805523,0.9112800748068524,-114.5599991665511
33.79595525,-84.24914497,313.3744999,136297,33.795854426,-84.249235728,314.2733,0.7020000000000001,59,-3.1118671671760505,0.9077608620121804,-114.27329917434122
33.79595525,-84.24914497,313.3744999,136298,33.79585455,-84.249235769,313.987,0.757,59,-3.098112428798585,0.9039638204409846,-113.98699918160261
33.79595525,-84.24914497,313.3744999,136299,33.795854691,-84.249235805,313.7009,0.733,59,-3.0824719806814773,0.9006298276525314,-113.70089918835416
33.79595525,-84.24914497,313.3744999,136300,33.795855142,-84.249235771,313.416,0.69,59,-3.032445039443924,0.9037785129860332,-113.41599921365494
33.79595525,-84.24914497,313.3744999,136301,33.795854503,-84.249234917,314.5559,0.745,59,-3.1033261362732287,0.9828674203897575,-114.55589916669607
33.79595525,-84.24914497,313.3744999,136302,33.795854477,-84.24923499100001,314.2715,0.655,59,-3.106210026233828,0.9760142529036279,-114.27149916699922
33.79595525,-84.24914497,313.3744999,136303,33.795854786999996,-84.249234989,313.9873,0.7609999999999999,59,-3.0718233906069394,0.976199426289872,-113.98729918355232
33.79595525,-84.24914497,313.3744999,136304,33.795855017,-84.249235005,313.7036,0.737,59,-3.046310691580577,0.9747176246953613,-113.70359919485865
33.79595525,-84.24914497,313.3744999,136305,33.795855096,-84.249235055,313.4199,0.7290000000000001,59,-3.037547546886772,0.9700870932269862,-113.41989920090451
33.79595525,-84.24914497,313.3744999,136306,33.795854606999995,-84.249234168,314.5549,0.737,59,-3.0917900119415176,1.0522321311216738,-114.55489916118867
33.79595525,-84.24914497,313.3744999,136307,33.795854706,-84.24923421300001,314.2725,0.71,59,-3.080808379763675,1.0480646439858936,-114.27249916739561
33.79595525,-84.24914497,313.3744999,136308,33.795854944,-84.249234227,313.9904,0.7490000000000001,59,-3.0544082873318574,1.0467680581721421,-113.99039918005892
33.79595525,-84.24914497,313.3744999,136309,33.795855040999996,-84.249234273,313.7086,0.745,59,-3.0436485072382444,1.0425079628920522,-113.7085991864881
33.79595525,-84.24914497,313.3744999,136310,33.79585511,-84.249234325,313.4268,0.741,59,-3.0359946044299813,1.0376922086093843,-113.42679919126869
33.79595525,-84.24914497,313.3744999,136311,33.795854791,-84.24923339899999,314.5564,0.745,59,-3.071379952854919,1.123449037629377,-114.55639915994081
33.79595525,-84.24914497,313.3744999,136312,33.795854854,-84.249233453,314.2761,0.7290000000000001,59,-3.0643915931115067,1.1184480602169813,-114.27609916347282
33.79595525,-84.24914497,313.3744999,136313,33.795855075,-84.24923347,313.9962,0.7609999999999999,59,-3.039877213567348,1.1168736435862003,-113.99619917550703
33.79595525,-84.24914497,313.3744999,136314,33.795855232,-84.249233502,313.7165,0.733,59,-3.0224619840772213,1.113910079876041,-113.71649918474927
33.79595525,-84.24914497,313.3744999,136315,33.795855363,-84.249233539,313.4371,0.71,59,-3.0079307849531767,1.1104834685766614,-113.43709919084445
33.79595525,-84.24914497,313.3744999,136316,33.795854984,-84.249232631,314.5523,0.7490000000000001,59,-3.049971571515248,1.1945733325698469,-114.55229915674185
33.79595525,-84.24914497,313.3744999,136317,33.795854958,-84.249232704,314.2743,0.71,59,-3.0528554689845087,1.1878127683433626,-114.27429915742809
33.79595525,-84.24914497,313.3744999,136318,33.795855029,-84.249232755,313.9963,0.7609999999999999,59,-3.044979718051313,1.1830896178515058,-113.99629916040031
33.79595525,-84.24914497,313.3744999,136319,33.795855328,-84.24923275399999,313.7188,0.745,59,-3.011813255650704,1.1831821725000975,-113.71879917684274
33.79595525,-84.24914497,313.3744999,136320,33.795855494,-84.249232784,313.4415,0.737,59,-2.9933997116961804,1.180403825549692,-113.44149918494735
33.79595525,-84.24914497,313.3744999,136321,33.795854929,-84.249231918,314.5515,0.741,59,-3.0560723939901138,1.2606040925605426,-114.5514991403089
33.79595525,-84.24914497,313.3744999,136322,33.795855028000005,-84.249231963,314.2752,0.718,59,-3.0450907665168327,1.256436598396976,-114.27519914710241
33.79595525,-84.24914497,313.3744999,136323,33.795855257,-84.249231978,313.9993,0.757,59,-3.0196889963868223,1.2550473951930805,-113.99929915970121
33.79595525,-84.24914497,313.3744999,136324,33.795855299,-84.249232035,313.7236,0.737,59,-3.0150300513079142,1.2497685829145753,-113.72359916367037
33.79595525,-84.24914497,313.3744999,136325,33.795855632,-84.249232026,313.4487,0.7609999999999999,59,-2.9780921701565757,1.2506020122381707,-113.4486991797796
33.79595525,-84.24914497,313.3744999,136326,33.7958553,-84.249231109,314.5525,0.745,59,-3.0149195084743443,1.3355253873835453,-114.55249914583885
33.79595525,-84.24914497,313.3744999,136327,33.795855282,-84.24923117899999,314.2787,0.722,59,-3.0169160141350906,1.3290426473211465,-114.27869914568308
33.79595525,-84.24914497,313.3744999,136328,33.795855529,-84.249231189,314.0051,0.7490000000000001,59,-2.9895176114446733,1.3281164882224035,-114.0050991587245
33.79595525,-84.24914497,313.3744999,136329,33.795855598,-84.24923124,313.7316,0.737,59,-2.981863714004706,1.323393332776297,-113.73159916216974
33.79595525,-84.24914497,313.3744999,136330,33.79585585,-84.24923124899999,313.4588,0.745,59,-2.9539106944671043,1.3225597854529032,-113.45879917642962
33.79595525,-84.24914497,313.3744999,136331,33.795855245,-84.249230397,314.5489,0.6859999999999999,59,-3.0210203276940653,1.4014635363672643,-114.54889912787026
33.79595525,-84.24914497,313.3744999,136332,33.795855272,-84.249230457,314.2769,0.6509999999999999,59,-3.0180252466139392,1.395906892410463,-114.27689913096411
33.79595525,-84.24914497,313.3744999,136333,33.79585567,-84.24923043300001,314.0053,0.745,59,-2.973877291018684,1.3981294591685585,-114.00529915141409
33.79595525,-84.24914497,313.3744999,136334,33.795855640999996,-84.249230506,313.7338,0.7490000000000001,59,-2.977093966916517,1.3913688892447467,-113.73379915167162
33.79595525,-84.24914497,313.3744999,136335,33.79585583,-84.249230528,313.4627,0.698,59,-2.956129170701123,1.3893314128477456,-113.46269916117433
33.79595525,-84.24914497,313.3744999,136336,33.795855844,-84.249229634,314.0055,0.773,59,-2.95457647146625,1.4721246500950977,-114.00549914368955
33.79595525,-84.24914497,313.3744999,136337,33.795855974,-84.24922967,313.7364,0.753,59,-2.9401562047516516,1.4687906349168214,-113.73639915153093
33.79595525,-84.24914497,313.3744999,136338,33.795855974,-84.249228762,314.0016,0.769,59,-2.9401563137149336,1.5528803530672475,-114.00159913130607
33.79595525,-84.24914497,313.3744999,136339,33.79585612,-84.249228793,313.7346,0.745,59,-2.923961259675319,1.5500093829935575,-113.73459913962
